candidate_id,video_id,video_title,source_id,source_type,source_ref_id,source_title,source_url,mention_types,matched_texts,content_preview,confidence,notes
video-source-0217,youtube_cnizik34mxe,フルファイト！ワインセルvsだいな ターゲットNo.100 ライト級ワンマッチ,youtube_description:youtube_cnizik34mxe,youtube_description,youtube_cnizik34mxe,フルファイト！ワインセルvsだいな ターゲットNo.100 ライト級ワンマッチ,https://www.youtube.com/watch?v=CNIZIk34mxE,event:1 | youtube_url:1,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | ターゲットNo.100,【告知】 2025年07月26日(土) アラカク説明なし試合だけのライブNo.3 ご予約🎫⬇️ tiget.net/events/408059 ☆アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ターゲットNo.100 ☆ライト級ワンマッチ 🟥ワイ...,high,YouTube description source document is available for this video.
video-source-0218,youtube_13ob38c7t_8,フルファイト！ワインセルvsきょうない ターゲットNo.98 ライト級ワンマッチ,youtube_description:youtube_13ob38c7t_8,youtube_description,youtube_13ob38c7t_8,フルファイト！ワインセルvsきょうない ターゲットNo.98 ライト級ワンマッチ,https://www.youtube.com/watch?v=13OB38c7T_8,event:1,ターゲットNo.98,ターゲットNo.98 ☆ライト級ワンマッチ 🟥ワインセル 32歳 165cm ワインセルジム 【9勝7敗】 🆚 🟦きょうない26歳 167cm せみおかトレーニング【2勝2敗】 #格闘技 #MMA #架空 #クロコップ #アラカク #あらかく,high,YouTube description source document is available for this video.
video-source-0219,youtube_ohxh8yuitfy,フルファイト！ローリングジュニアvsくわしお マウンテン・ヒーローズNo.28 ライト級ワンマッチ,youtube_description:youtube_ohxh8yuitfy,youtube_description,youtube_ohxh8yuitfy,フルファイト！ローリングジュニアvsくわしお マウンテン・ヒーローズNo.28 ライト級ワンマッチ,https://www.youtube.com/watch?v=ohXh8YUITFY,event:1,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会,マウンテン・ヒーローズNo.28 & ターゲットNo.91 エンペラーNo.112合同大会 第２試合 🔥マウンテン・ヒーローズ🔥 ☆ライト級ワンマッチ 🟥くわしお 29歳 172cm カイザーファイトチーム 【8勝5敗】 🆚 🟦ローリングジュニア 26歳 186cm チームハーツ 【0勝1敗】（M・Hはデビュー戦） #アラカク #ARAKAKU #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0220,youtube_e0it_vkslzc,フルファイト！ローリングジュニアvsダブド・ガブリシャン マウンテン・ヒーローズNo.33 ライト級ワンマッチ,youtube_description:youtube_e0it_vkslzc,youtube_description,youtube_e0it_vkslzc,フルファイト！ローリングジュニアvsダブド・ガブリシャン マウンテン・ヒーローズNo.33 ライト級ワンマッチ,https://www.youtube.com/watch?v=E0It_VKSlZc,event:1,マウンテン・ヒーローズNo.33,マウンテン・ヒーローズNo.33 ☆ライト級ワンマッチ 🟥ローリングジュニア 27歳 186cm チームハーツ 【3勝2敗】 🆚 🟦ダブド・ガブリシャン 26歳 175cm ブラックタワー 【3勝0敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #MMA,high,YouTube description source document is available for this video.
video-source-0221,youtube_kb7j3t8t8zs,フルファイト！ロコール・アラニンvsチャールス・ブランディン エンペラーNo.111 ミドル級ワンマッチ,youtube_description:youtube_kb7j3t8t8zs,youtube_description,youtube_kb7j3t8t8zs,フルファイト！ロコール・アラニンvsチャールス・ブランディン エンペラーNo.111 ミドル級ワンマッチ,https://www.youtube.com/watch?v=Kb7j3t8T8Zs,event:1,エンペラーNo.111,エンペラーNo.111 ☆エンペラーミドル級ワンマッチ チャールス・ブランディン 31歳 189cm オーバースロージム 【2勝3敗】 🆚 ロコール・アラニン 34歳 183cm チームストライン 【1勝1敗】,high,YouTube description source document is available for this video.
video-source-0222,youtube_sttxjk1ugrg,フルファイト！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,youtube_description:youtube_sttxjk1ugrg,youtube_description,youtube_sttxjk1ugrg,フルファイト！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,https://www.youtube.com/watch?v=StTXjk1ugrg,event:1,🔥ターゲットNo.92🔥,🔥ターゲットNo.92🔥 ☆ライト級ワンマッチ 🟥だいな 22歳 177cm ターゲットPJしんたくチーム 【1勝1敗】 🆚 🟦レーサー・ガルシア 18歳 178cm セイバーズ 【デビュー戦】 #アラカク #ARAKAKU #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0223,youtube_qf4ikb9ib_c,フルファイト！レイ・ガシーオvsルージュド・スターリー エンペラーNo.117 ミドル級ワンマッチ,youtube_description:youtube_qf4ikb9ib_c,youtube_description,youtube_qf4ikb9ib_c,フルファイト！レイ・ガシーオvsルージュド・スターリー エンペラーNo.117 ミドル級ワンマッチ,https://www.youtube.com/watch?v=qF4ikb9ib_c,event:1,エンペラーNo.117,エンペラーNo.117 ☆ミドル級ワンマッチ 🟥レイ・ガシーオ 35歳 186cm サイクロンジム 【2勝3敗】 🆚 🟦ルージュド・スターリー 34歳190cmゴッサブトップチーム 【10勝2敗】 元ターゲットミドル級王者 #アラカク #あらかく #格闘技 #架空 #クロコップ #shorts #mma,high,YouTube description source document is available for this video.
video-source-0224,youtube_isftownyj1u,フルファイト！ルージュド・スターリーvsアマルド・ビュエーラ エンペラーNo.118 ミドル級ワンマッチ,youtube_description:youtube_isftownyj1u,youtube_description,youtube_isftownyj1u,フルファイト！ルージュド・スターリーvsアマルド・ビュエーラ エンペラーNo.118 ミドル級ワンマッチ,https://www.youtube.com/watch?v=IsftOwNYj1U,matchup:1,🟣エンペラーNo.118 対戦カード,🟣エンペラーNo.118 対戦カード ☆ミドル級ワンマッチ 🟥ルージュド・スターリー 36歳190cm ゴッサブトップチーム 【11勝3敗】 元ターゲットミドル級王者 🆚 🟦アマルド・ビュエーラ 33歳 190cm チームゴッサブ 【0勝1敗】 ファントムミドル級王者 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0225,youtube_4d8cgcsgpki,フルファイト！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,youtube_description:youtube_4d8cgcsgpki,youtube_description,youtube_4d8cgcsgpki,フルファイト！ランダーデビルvsさんごく マウンテン・ヒーローズNo.30 ライト級タイトルマッチ,https://www.youtube.com/watch?v=4D8cgCSgpkI,event:1 | result:1,マウンテン・ヒーローズNo.30 | ☆ライト級タイトルマッチ,マウンテン・ヒーローズNo.30 ☆ライト級タイトルマッチ 🟥👑 ランダーデビル 35歳 174cm デビル軍 【24勝5敗】 🆚 🟦 さんごく 30歳 168cm チームジャパン 【6勝1敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0226,youtube_dpfnqvami3s,フルファイト！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,youtube_description:youtube_dpfnqvami3s,youtube_description,youtube_dpfnqvami3s,フルファイト！ライン・デュオvsテール・ジャンク マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,https://www.youtube.com/watch?v=dPfNqvami3s,event:1 | note_url:1 | result:1 | youtube_url:2,マウンテン・ヒーローズNo.27第五試合 | ☆ミドル級ワンマッチ（ノンタイトル） | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,マウンテン・ヒーローズNo.27第五試合 ☆ミドル級ワンマッチ（ノンタイトル） テール・ジャンク 30歳 186cm Sジム 【20勝2敗】 🆚 ライン・デュオ 27歳 188cm クードースポーツ 【メジャー初参戦】 【荒木の架空の格闘技=ARAKAKU】 ARAKAKUが始まります。 ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊 ARAKAKU note https://note.com/xyz1090 ARAKAKU Twitter...,high,YouTube description source document is available for this video.
video-source-0227,youtube_ixbizmwgzn4,フルファイト！ヨルセン・バクダリアvsさんごく マウンテン・ヒーローズNo.27 ライト級ワンマッチ,youtube_description:youtube_ixbizmwgzn4,youtube_description,youtube_ixbizmwgzn4,フルファイト！ヨルセン・バクダリアvsさんごく マウンテン・ヒーローズNo.27 ライト級ワンマッチ,https://www.youtube.com/watch?v=IXbiZmWGZN4,event:1 | note_url:1 | youtube_url:2,マウンテン・ヒーローズNo.27第一試合 | https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,マウンテン・ヒーローズNo.27第一試合 ☆ライト級ワンマッチ さんごく 28歳 168cm チームジャパンA 【4勝1敗】 🆚 ヨルセン・バクダリア 170cm 25歳 ユーリンジム 【メジャー初参戦】 【荒木の架空の格闘技=ARAKAKU】 ARAKAKUが始まります。 ARAKAKUとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊 ARAKAKU note https://note.com/xyz1090 ARAKAKU Twitter https:...,high,YouTube description source document is available for this video.
video-source-0228,youtube_gyn9fbpcwsq,フルファイト！ムラト・クツワvsダブド・ガブリシャン マウンテン・ヒーローズNo.30 ライト級ワンマッチ,youtube_description:youtube_gyn9fbpcwsq,youtube_description,youtube_gyn9fbpcwsq,フルファイト！ムラト・クツワvsダブド・ガブリシャン マウンテン・ヒーローズNo.30 ライト級ワンマッチ,https://www.youtube.com/watch?v=gYn9fBPCWSQ,event:1,マウンテン・ヒーローズNo.30,マウンテン・ヒーローズNo.30 ☆ライト級ワンマッチ 🟥ムラト・クツワ 30歳 176cm KBMトップチーム 【1勝0敗】 🆚 🟦ダブド・ガブリシャン 26歳 175cm ブラックタワー 【1勝0敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0229,youtube_drke4kjgmuu,フルファイト！ムラト・クツワvsジョン・バレー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,youtube_description:youtube_drke4kjgmuu,youtube_description,youtube_drke4kjgmuu,フルファイト！ムラト・クツワvsジョン・バレー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,https://www.youtube.com/watch?v=dRkE4kjgmUU,event:1,マウンテン・ヒーローズNo.29,マウンテン・ヒーローズNo.29 ☆ライト級ワンマッチ 🟥ジョン・バレー 38歳 170cm サイクロンジム【2勝2敗】 🆚 🟦ムラト・クツワ 30歳 176cm KBMトップチーム 【メジャーデビュー戦】マイナー5戦無敗 #アラカク #ARAKAKU #格闘技 #架空 #クロコップ,high,YouTube description source document is available for this video.
video-source-0230,youtube_wtgb_0m60sk,フルファイト！ムラト・クツワvsかわかみ マウンテン・ヒーローズNo.35 ライト級ワンマッチ,youtube_description:youtube_wtgb_0m60sk,youtube_description,youtube_wtgb_0m60sk,フルファイト！ムラト・クツワvsかわかみ マウンテン・ヒーローズNo.35 ライト級ワンマッチ,https://www.youtube.com/watch?v=WTGb-0m60Sk,event:1,マウンテン・ヒーローズNo.35,マウンテン・ヒーローズNo.35 ☆ライト級ワンマッチ 🟥 ムラト・クツワ 31歳 176cm KBMトップチーム 【1勝2敗】 🆚 🟦かわかみ33歳 178cm 日本柔術協会【0勝3敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
video-source-0231,youtube_aczznfws9eg,フルファイト！ミハエル・ボタルニカvsビル・ジャガー ターゲットNo.87 ミドル級ワンマッチ,youtube_description:youtube_aczznfws9eg,youtube_description,youtube_aczznfws9eg,フルファイト！ミハエル・ボタルニカvsビル・ジャガー ターゲットNo.87 ミドル級ワンマッチ,https://www.youtube.com/watch?v=aCZznFWS9eg,note_url:1 | youtube_url:2,https://note.com/xyz1090 | https://youtu.be/IY1WaJ22vP0 | https://youtu.be/RSdWBnQvynU,☆ミドル級ワンマッチ ビル・ジャガー 39歳 184cm ジャガーグランド 【13勝11敗】 🆚 ミハエル・ボタルニカ 34歳 188cm レ・ジェンド 【3勝2敗】 【荒木の架空の格闘技=アラカク】 アラカクが始まります。 アラカクとは何かをこのYouTubeチャンネルで知ってもらえたら嬉しいです🥊 ARAKAKU note https://note.com/xyz1090 ARAKAKU Twitter https://mobile.twitter.com/ARAKAKU...,high,YouTube description source document is available for this video.
video-source-0232,youtube_qwxsvgtscqe,フルファイト！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,youtube_description:youtube_qwxsvgtscqe,youtube_description,youtube_qwxsvgtscqe,フルファイト！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,https://www.youtube.com/watch?v=qwxSvGTScqE,event:1 | result:2,エンペラーNo.115 | ☆エンペラーライト級タイトルマッチ | 【6勝1敗】防衛①,エンペラーNo.115 ☆エンペラーライト級タイトルマッチ 🟥マルコ・フレイザー【王者】 31歳170cm ユーリンジム 【6勝1敗】防衛① 🆚 🟦ブルーワン 27歳 178cm エキサイトクラス 【15勝5敗】 #アラカク #あらかく #格闘技 #架空 #クロコップ #mma,high,YouTube description source document is available for this video.
